N,P,K,temperature,humidity,ph,rainfall,label
107,39,27,22.38501198,76.67106467,7.55116452,110.97303029,cotton
107,40,21,21.56422622,80.09310679,7.93133312,127.56952852,cotton
107,40,24,24.36707076,79.84899146,7.32013525,101.2971867,cotton
107,41,21,21.72790378,88.09987436,7.62039856,33.98828925,cotton
107,41,22,23.7920268,76.44686027,5.91410055,65.23110885,cotton
107,42,24,22.04612876,84.62978302,6.1446318,86.00758678,cotton
107,42,26,24.93923799,74.61546635,7.44986644,93.23877016,cotton
107,43,18,22.426733,81.53480799,6.74510439,65.54475812,cotton
107,45,25,23.0865933,83.55546146,7.22774552,71.84080724,cotton
107,48,25,24.66519604,82.91979318,5.63388131,110.18056251,cotton
107,51,19,26.29487194,76.20113689,8.03052746,92.46957408,cotton
107,51,22,24.86560781,78.22080815,5.9830759,79.56866268,cotton
107,54,23,24.15675177,82.81823142,6.6592911,56.17238576,cotton
107,57,19,24.36746853,81.60814472,5.71393107,98.87014021,cotton
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton
108,33,19,21.94125524,79.71790975,7.69039218,69.17340556,cotton
108,36,19,22.78249615,77.51235009,7.23856689,64.61444234,cotton
108,38,24,23.41022496,76.43836957,7.44221706,78.82199603,cotton
108,42,21,21.90563672,76.29703737,5.65364442,80.74033703,cotton
108,43,22,21.99032957,88.58067605,5.73032248,70.83815814,cotton
108,44,20,23.74879211,81.83438733,6.06591899,76.97253887,cotton
108,44,24,23.84900523,79.13452385,6.58018952,63.15029943,cotton
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton
108,49,23,23.30153781,82.94693619,6.16036634,98.9727407,cotton
108,51,26,24.68764239,75.16817405,6.21684843,35.72260035,cotton
108,56,18,22.7038273,80.29357996,6.58051886,127.30072013,cotton
108,60,15,24.30627585,83.42206387,6.84582746,61.31025214,cotton
108,60,17,22.75805656,76.75768356,6.55890259,97.76600619,cotton
109,33,24,23.19393168,73.65010942,5.87102881,91.01111953,cotton
109,35,21,25.61898097,79.22245222,6.53926003,99.43619717,cotton
109,36,13,26.44300886,76.81824581,7.24857772,79.65918739,cotton
109,36,18,25.40059227,76.53237965,7.52470758,62.5138867,cotton
109,37,21,23.63467013,76.33398584,7.39758724,115.01391667,cotton
109,37,28,22.67795828,85.88407551,6.05720477,127.18197528,cotton
109,38,14,26.99864665,73.11894716,7.64750459,67.55076886,cotton
109,38,25,20.82432045,84.50525627,5.77434143,136.03969235,cotton
109,38,27,24.0683489,88.00931891,6.6723175,74.08690572,cotton
109,39,19,24.28898001,77.44366553,7.64925124,22.63182986,cotton
109,40,19,21.09634769,86.12202497,6.57835056,71.47843602,cotton
109,42,17,25.55294892,80.31479148,7.32927608,52.83706584,cotton
109,44,20,26.62538603,76.15624737,6.42951764,44.59324371,cotton
109,46,21,26.19996733,75.65087277,6.41474722,91.01251406,cotton
109,49,10,24.25333938,83.16930035,8.24015037,63.86490895,cotton
109,49,11,24.31011087,79.2572262,5.91555982,90.38160878,cotton
109,50,20,25.68592826,80.34693344,6.47248791,94.06432556,cotton
109,53,15,25.04399844,75.63396712,6.00096348,64.17849057,cotton
109,53,23,23.01253112,78.32332548,6.02058241,104.22333731,cotton
109,58,14,25.68217162,70.79998902,7.91059433,32.79120148,cotton
109,59,16,24.44137057,76.59383876,7.36601732,27.54158182,cotton
110,31,23,23.68463151,72.45063856,6.31240308,41.45940963,cotton
110,33,19,23.93859008,71.60237464,6.66850997,95.19886143,cotton
110,35,19,24.67025396,79.53723296,7.37605116,67.62466429,cotton
110,35,29,22.7840874,77.57226449,7.28448479,74.19277923,cotton
110,37,20,23.09805686,82.59479116,5.82149857,110.19288916,cotton
110,38,16,24.39691043,71.56127562,7.25953761,100.24986734,cotton
110,39,18,24.54795322,75.39752705,7.76625977,63.88079866,cotton
110,39,25,22.60612115,77.34264002,7.20879546,75.13617229,cotton
110,40,20,25.18541612,81.18376141,5.90595031,94.16365976,cotton
110,42,20,20.61427626,77.19426463,6.68293754,38.88148985,cotton
110,47,22,24.01696468,73.42921869,7.34830687,106.20587,cotton
110,47,25,23.35685162,83.09371971,6.34857666,67.86641445,cotton
110,48,12,25.40125818,81.01954929,7.1667446,106.39319347,cotton
110,48,16,25.24468688,84.28703692,7.0467385,41.3608958,cotton
110,48,23,24.85880189,83.21889328,5.859557,94.22714721,cotton
110,53,16,25.85967236,77.6483264,6.20585921,90.84767318,cotton
110,58,12,26.39346681,81.25588033,6.20934659,87.33576333,cotton
111,32,18,23.71367049,83.36884774,7.37142844,56.79205791,cotton
111,39,14,25.9918704,75.61776548,7.62586417,50.7313983,cotton
111,39,22,22.60361557,80.3509046,6.13502501,88.57395505,cotton
111,40,22,25.3646021,71.70076703,7.18215804,26.72239513,cotton
111,40,25,24.484692,84.44932014,6.1874558,90.94342484,cotton
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton
111,43,13,26.71129929,86.16201898,7.59243399,72.9907764,cotton
111,43,20,22.3912252,76.68236927,6.73823001,80.67635717,cotton
111,50,15,25.16820129,80.30351815,7.88455048,84.62419032,cotton
111,52,14,24.40474671,81.22251876,7.59875402,127.72172624,cotton
111,53,19,23.96436009,78.02763149,6.41953656,84.63148859,cotton
111,54,23,23.96307632,82.21952418,6.09962783,128.05777437,cotton
111,56,20,26.34322774,75.79736916,7.83079127,90.02741549,cotton
111,62,13,22.04930179,77.70572609,7.57326093,86.62644996,cotton
112,34,25,23.29064425,75.93431037,7.02148391,91.47523588,cotton
112,36,15,24.71966988,75.90755222,7.7568753,55.54897132,cotton
112,37,15,21.90391359,81.51615485,5.83399112,109.13706897,cotton
112,38,20,23.81763302,79.42314162,6.65365562,119.7870089,cotton
112,38,23,20.90828414,79.80465578,7.61889045,69.73707985,cotton
112,39,18,24.74730222,74.29661035,6.87953902,53.16455675,cotton
112,41,17,21.44974046,79.76789953,6.46495246,101.06443198,cotton
112,41,20,23.99421268,81.65286991,7.34014316,66.30751007,cotton
112,49,25,25.68959532,77.90621048,6.47013548,66.19426787,cotton
112,54,15,25.46228792,81.56641891,6.17549231,76.88582484,cotton
112,54,21,22.35664983,82.99763129,6.4394079,122.01152869,cotton
112,58,15,25.13325972,79.32675558,5.85634825,80.95676266,cotton
113,33,18,24.5896364,80.26630674,7.68042896,57.91732734,cotton
113,35,20,21.52642491,78.17855821,7.75730013,121.01991637,cotton
113,37,13,25.40953492,82.01697192,6.31334916,43.42600346,cotton
113,37,17,23.09848375,83.33579338,6.50400588,39.95882975,cotton
113,37,20,25.03300222,79.04368718,7.39344116,97.10087029,cotton
113,38,20,22.10718988,78.58320116,6.36472993,74.94136567,cotton
113,38,23,23.76883894,78.56743795,7.33170132,80.97358079,cotton
113,38,25,22.00085141,79.47270984,7.38826589,90.42224164,cotton
113,40,21,22.47686095,77.26774011,7.00951428,111.24959919,cotton
113,41,20,25.0017188,80.53965818,7.25687757,96.32600992,cotton
113,43,20,22.30954873,76.9659837,7.56893195,105.35480389,cotton
113,45,16,24.64095472,77.17442178,8.35062654,134.28229464,cotton
113,46,22,23.88694169,81.32573723,7.42498079,65.15622168,cotton
113,48,26,25.23584316,75.0518724,6.22985498,87.17404815,cotton
113,51,24,27.63892394,76.95305949,6.0169439,94.29950056,cotton
113,52,28,24.57390128,80.76723283,6.57884492,21.0049827,cotton
113,53,13,26.57106828,74.78587711,7.65110952,67.89972019,cotton
113,53,20,21.41699573,70.72062456,5.93579202,96.20784376,cotton
113,57,19,26.83916689,80.56602634,5.71194239,30.47126665,cotton
113,58,10,26.01127905,74.72068979,7.26537336,137.39599503,cotton
114,38,13,24.0272557,78.41283185,7.89393616,33.60524887,cotton
114,40,17,24.32630461,80.13456404,6.3634061,69.45072055,cotton
114,40,23,25.53676123,81.13668716,6.75397806,95.4262599,cotton
114,41,13,23.31360417,83.321095,6.00285648,56.25623957,cotton
114,41,19,23.40732822,75.76365875,6.4850136,103.18012565,cotton
114,42,14,22.71591833,81.85784975,7.48444305,98.83999639,cotton
114,42,20,23.53977732,78.02774884,7.61395694,95.94682172,cotton
114,42,20,22.73369513,79.00436708,5.92031019,76.25587333,cotton
114,43,24,22.09779641,78.4973289,6.58703012,62.36923135,cotton
115,34,21,21.55065228,81.36447189,6.23694597,116.27632883,cotton
115,39,19,23.50842971,77.44094976,7.6270752,144.43260193,cotton
115,42,18,21.54099419,80.10010742,6.53646565,44.82008796,cotton
115,42,22,22.77044332,79.37932957,8.15400388,103.07875911,cotton
115,46,14,26.16855195,88.61868219,7.53070494,132.8718375,cotton
115,48,16,25.54359718,84.09229796,7.17593496,88.94245493,cotton
115,49,18,25.89456206,82.6468345,5.8872247,77.6626078,cotton
115,51,13,23.50353121,74.54314506,7.0710069,67.67698508,cotton
115,52,10,22.53411211,73.71579537,5.86362403,65.80816612,cotton
115,52,28,24.32618957,82.66160509,6.79706451,49.51788372,cotton
115,53,18,25.0592489,75.38317075,7.14289736,93.24789881,cotton
115,53,29,26.94091264,80.59766848,5.97427619,62.59850307,cotton
116,36,21,25.69330454,84.02727348,6.4769072,71.34115629,cotton
116,38,17,24.04633609,75.96295191,6.79523921,81.16937049,cotton
116,38,22,25.6579867,82.85659209,6.99164146,77.52269205,cotton
116,41,25,23.56302996,83.21678392,6.99158886,60.37004163,cotton
116,42,23,25.18324882,78.61327582,8.01766291,110.94382674,cotton
116,45,21,25.02099879,77.79078989,8.25703044,25.70459725,cotton
116,46,17,21.12273001,85.2327923,6.82698657,41.32629354,cotton
116,52,19,22.94276687,75.37170612,6.11452588,67.08022574,cotton
116,56,17,24.71252544,77.7293114,7.97909036,85.24963302,cotton
117,32,19,26.8241148,74.98127401,7.46328008,97.46665626,cotton
117,33,27,20.80237793,80.86913969,7.59629489,87.92791346,cotton
117,37,12,26.30653388,81.74888096,6.83483884,54.78717999,cotton
117,40,12,22.93940979,81.61152879,6.31224193,61.8011738,cotton
117,41,20,23.28815292,79.62275835,6.66560017,59.76988632,cotton
117,43,25,24.68854799,78.51206972,7.8398493,69.31153566,cotton
117,46,17,23.18764974,80.1622779,7.22810956,110.2041326,cotton
117,51,15,22.9535715,78.71555832,6.04455659,99.75336197,cotton
117,51,19,20.75601002,75.22278146,7.09295725,61.96281555,cotton
117,56,15,25.99237426,77.0543546,7.36825823,89.1188212,cotton
117,60,19,23.85793865,78.86226204,6.02526903,114.26509981,cotton
118,38,21,26.3971892,75.35392125,7.458061,53.38968642,cotton
118,38,26,25.46708569,78.38682723,7.19973774,78.21741728,cotton
118,44,23,22.08458267,82.82904143,6.69169048,67.06459777,cotton
118,45,23,23.37044424,77.43198948,7.97765123,71.67870701,cotton
118,46,14,23.65809628,70.86499106,5.81202943,89.76913142,cotton
118,46,21,25.19870803,75.25529447,7.70353545,37.52867978,cotton
118,48,19,23.13657287,81.32543271,7.78612905,129.43649365,cotton
118,48,21,21.00482496,83.66050968,6.54219443,20.86584772,cotton
118,50,19,22.95604064,82.33733678,6.36081223,66.48339303,cotton
118,54,20,24.24086295,79.87907672,6.0423275,115.62980641,cotton
118,56,16,26.7913694,74.5246042,7.22985968,109.1709713,cotton
118,58,20,23.17327166,80.26983658,7.75307227,87.48346108,cotton
118,64,14,21.28794265,81.56300609,7.11952772,88.69065146,cotton
119,31,23,25.44116909,85.24321139,7.45762183,122.08301302,cotton
119,43,22,21.56592308,81.40302024,8.40842225,39.7895493,cotton
119,44,15,22.14593688,82.8597549,7.09199236,60.65381719,cotton
119,48,20,23.56499052,74.66097208,7.94777583,27.78818762,cotton
119,53,13,25.32449296,81.83637327,8.45478655,45.99671735,cotton
119,54,15,25.00621278,78.81812189,7.81604039,93.09541625,cotton
119,59,13,22.04411486,78.95019847,7.60970215,105.85218208,cotton
120,46,16,23.00712105,80.36792891,7.24258529,51.88553117,cotton
120,46,28,25.09717218,74.45909399,8.11048133,73.39890528,cotton
120,47,11,23.47306612,70.67676723,5.9346061,99.38701744,cotton
120,48,14,21.23413092,74.48715427,6.14703778,86.6953142,cotton
120,48,16,22.46054478,75.40989245,7.45697182,71.85436078,cotton
120,50,18,23.89686637,71.88639266,7.90904355,24.80134848,cotton
120,54,15,22.18718934,75.16293256,5.91794776,28.27424245,cotton
120,57,13,22.03665641,79.08724717,7.00578078,80.76374284,cotton
120,60,12,23.39585047,73.2938372,7.95995818,46.68991407,cotton
120,60,15,22.31871914,83.86129998,7.28837724,65.35747011,cotton
120,64,12,25.83263319,81.47019162,7.23375837,52.69211384,cotton
120,64,19,24.28981197,85.37494239,7.21714514,90.94159931,cotton
121,31,20,21.97507897,80.01659738,7.72523113,120.47994755,cotton
121,36,24,23.66457347,81.69105088,7.35240189,99.36898373,cotton
121,39,20,26.17921978,83.29458646,8.17493822,99.1167944,cotton
121,45,22,22.45942937,81.30681027,6.44378538,64.23026638,cotton
121,47,16,23.60564038,79.29573149,7.72324015,72.49800885,cotton
121,47,21,21.00368253,81.15510345,6.36525526,109.53312847,cotton
121,51,18,23.5135596,75.74453017,6.51644355,119.03612778,cotton
121,53,19,23.51308653,76.72621429,7.9768895,80.11272117,cotton
121,58,21,24.71698736,85.61529397,6.29889327,108.0282815,cotton
121,60,13,22.16347146,79.46132466,7.38996332,104.01002192,cotton
122,40,17,24.96440768,81.31677618,6.85455896,80.03995829,cotton
122,40,20,23.54624229,82.56621777,6.28321271,135.13163044,cotton
122,40,23,25.20805926,79.68697614,7.02561324,69.96336972,cotton
122,43,13,21.28779883,70.84900923,7.87817407,101.02308784,cotton
122,46,18,23.76739829,85.43588536,6.43750543,90.6890939,cotton
122,48,13,23.47284308,77.48279735,7.78132862,104.45157147,cotton
122,48,16,24.65425757,75.6350708,6.30758585,61.82980133,cotton
122,56,18,22.35800905,81.01771351,6.48612646,39.92818959,cotton
122,59,18,23.5000992,83.63488952,6.21946908,79.81328183,cotton
122,62,17,21.29476141,86.40475688,7.36013438,115.03096221,cotton
123,39,24,25.00755095,78.17952126,7.45310626,86.06411872,cotton
123,40,19,27.09614123,73.33529561,7.49735575,45.18016198,cotton
123,41,17,26.69907182,82.58465858,6.64913411,102.41719608,cotton
123,44,12,20.68162488,72.42591914,7.65659561,63.39727244,cotton
123,44,21,25.78544484,75.00539324,7.64111657,91.39578861,cotton
123,45,19,22.75949854,87.2966783,6.92477159,53.76626151,cotton
123,48,11,23.9332131,71.1058658,6.67087121,44.47473157,cotton
123,50,16,23.04920461,75.53835214,6.49805211,70.65644296,cotton
123,52,23,23.38448183,81.08509691,6.43072705,102.42641375,cotton
123,54,25,23.53938723,78.4965146,5.78671495,59.69724394,cotton
123,55,16,23.76335432,78.94726945,7.47276813,94.52682132,cotton
123,57,14,20.62044357,86.54350912,7.38756539,108.46317866,cotton
124,32,14,26.02214834,78.53966836,7.25468475,76.36197475,cotton
124,36,23,24.17073588,85.25951977,6.2556581,74.67729327,cotton
124,37,21,24.04321429,83.17773261,7.81596701,125.14374411,cotton
124,41,23,24.15510719,81.61990113,6.02219806,71.07721494,cotton
124,42,21,24.001234,81.63332331,7.1357493,12.74345089,cotton
124,43,17,22.17298597,76.2195819,7.17412149,25.9094563,cotton
124,43,25,25.44590064,80.20640642,7.38139554,50.05477011,cotton
124,44,13,25.12684864,74.83520573,6.78722917,126.79552634,cotton
124,60,13,22.81288847,85.53881768,6.33281306,106.95443218,cotton
124,61,22,21.53541641,82.11167829,5.74728974,33.92795298,cotton
125,35,21,26.68642984,87.32481092,6.0810431,64.2534579,cotton
125,39,21,25.03149561,82.21276599,7.95462932,95.0191318,cotton
125,39,22,21.79343929,78.58356475,7.67223545,77.35765324,cotton
125,42,22,25.13922394,83.07732675,5.94243442,113.82986624,cotton
125,49,17,25.57079607,83.43766872,7.27941188,93.46248957,cotton
125,49,28,20.27601816,72.59290119,6.35989797,109.19545646,cotton
125,51,21,24.37110889,82.8478063,6.51223446,64.34057889,cotton
125,58,14,22.33998452,86.92164786,6.80978311,95.7640425,cotton
125,60,17,24.14386157,84.51591287,6.78572396,80.36146974,cotton
125,61,21,23.96154371,86.56668616,6.65646827,61.6037531,cotton
126,35,19,23.48882296,78.22216095,7.76170867,97.39479329,cotton
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton
126,37,21,24.93299156,76.20918364,7.02442279,135.43128407,cotton
126,38,23,25.36243778,83.63276077,6.17671642,88.43618918,cotton
126,39,22,23.31929461,78.67306529,7.10628823,89.7408979,cotton
126,41,19,24.40630459,76.88208222,7.48874104,93.2025542,cotton
126,42,24,26.26155217,86.67480005,5.94836968,96.22342014,cotton
126,44,16,25.23914722,73.89566648,7.18057424,96.35245474,cotton
126,46,25,24.43847399,81.69801729,6.75745794,60.79645852,cotton
126,50,14,21.87874676,78.83228261,6.70352352,98.74011223,cotton
126,50,19,24.69457084,81.7358876,6.62872284,78.58494391,cotton
126,50,23,24.25179685,81.58136324,7.52903706,33.03973237,cotton
126,51,24,20.90955168,78.32630724,7.55744655,98.4010876,cotton
126,53,21,24.01168772,71.52925994,6.22419727,24.5118072,cotton
126,56,14,22.6435382,83.5777958,6.65739942,43.05998748,cotton
126,56,18,23.46680853,84.6632772,6.77611971,138.40804744,cotton
126,59,22,26.71938257,87.04907503,6.86053338,69.72980301,cotton
126,62,19,25.75492889,83.03140366,5.73613937,113.37208003,cotton
126,63,17,24.79772378,83.02561634,6.06578416,51.38032969,cotton
126,63,22,25.86133268,83.64411047,6.2202901,45.82622986,cotton
127,34,21,26.98505302,82.95910644,7.29972025,125.96779993,cotton
127,35,17,23.30763702,80.54626807,6.88502762,66.1758502,cotton
127,35,23,26.35626649,80.7180962,8.40615805,144.03896877,cotton
127,37,18,24.87663664,76.30050373,7.04106558,91.9223468,cotton
127,39,20,24.47356454,82.98949992,7.64879464,96.94860383,cotton
127,40,24,26.98627463,80.73575739,6.122885,111.27025807,cotton
127,42,16,27.29744149,73.02442668,7.21528485,104.90814598,cotton
127,45,17,25.83677517,78.44205175,7.59723195,115.36764055,cotton
127,45,26,22.69760895,82.23076624,7.20224985,110.31238076,cotton
127,47,25,22.81930977,84.79295439,7.0602684,89.95631357,cotton
127,51,15,23.55468915,80.95950481,6.74784124,104.07792499,cotton
127,53,24,22.21506982,76.17851932,6.12793963,70.40557612,cotton
127,58,24,23.82950809,78.57903398,7.40569369,81.27374971,cotton
128,33,22,25.23439083,84.96852975,7.09709497,52.21047647,cotton
128,35,16,23.97678508,75.3419829,7.04313168,118.89596636,cotton
128,36,22,22.81098892,74.76850062,6.68130192,110.20394108,cotton
128,37,24,26.69735943,84.97935208,6.88273492,72.45480398,cotton
128,39,24,27.72629773,87.6814891,7.03143232,74.36867714,cotton
128,40,18,23.27433915,80.95284646,8.40486001,85.96817041,cotton
128,43,18,27.46928672,81.68204493,6.77885091,111.47189218,cotton
128,43,27,23.84217519,71.14064156,7.28346562,43.0154577,cotton
128,44,25,23.3268711,75.26773313,6.88893659,101.76676894,cotton
128,45,18,23.68735673,81.9610097,8.30452009,134.04485364,cotton
128,48,23,21.21587642,73.65422894,6.28392351,44.90101094,cotton
128,49,29,26.8810042,82.07737598,8.02033751,99.85417006,cotton
128,51,22,22.61162569,79.11574228,5.99018087,60.87785209,cotton
128,57,18,24.57073755,80.78256897,6.21051864,93.55515414,cotton
128,62,21,23.83124325,80.13621688,6.55509705,63.10004295,cotton
129,31,21,23.86402644,78.67139057,6.66172202,32.7193627,cotton
129,37,19,26.01550558,86.84799137,7.58222827,60.73665988,cotton
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton
129,43,21,23.63082699,76.99511435,6.47717336,66.55050448,cotton
129,47,20,24.41212325,80.80343786,6.28191386,98.60457373,cotton
129,48,14,23.04263488,76.05215926,6.81146538,109.62394298,cotton
129,50,21,24.6803416,82.30356771,7.59268788,48.30800345,cotton
129,51,20,23.32911749,83.39189817,7.53603189,45.00225206,cotton
129,55,21,22.75182024,79.70216155,6.43455244,103.57465333,cotton
